212 (ผักเสี้ยว),47
308 (ผักหวาน),55
401 (ผักแว่น),66
02-002 (กระถินณรงค์),75
พวงคราม,50
พวงชมพู,15
พุทธชาด,50
พุทธรักษา,45
02-014 (พุดซ้อน1),15
02-015 (พุดซ้อน2),15
02-016 (พุดซ้อน3),15
05-005 (พุดตาน),15
สสี,66
ปฏิบัติการสื่อทักษะ (ชั้น 5) ,45
