ห้องประชุมใหญ่,100
ห้องศูนยวิเคราะห์เชิงปริมาณ(QA),35
ห้องประชุมสัมนาชั้น2,15
ECB1201,25
ECB1202,25
ECB1207,50
ECB1208,50
ECB1401,80
ECB1402,40
ECB1403,40
ECB1404,40
ECB1405,40
ECB1406,40
ห้องคอมพิวเตอร์ชั้น4,25
ECB2201,90
ECB2301,40
ECB2302,40
ECB2401,40
ECB2601,40
ECB3201,40
ECB3202,40
