BAB 1311,35
BAB 1312,25
BAB 1313,30
BAB 1314,50
BAB 1321,25
BAB 1322,75
BAB 1323,50
BAB 1331,25
BAB 1332,75
BAB 1333,50
BAB 1341,30
BAB 1342,30
BAB 1343,30
BAB 1344,50
MBA1,40
MBA2,35
ประชุม 1,120
ประชุม 2,35
คอมชั้น 1,35
BAB 2301,32
BAB 2302,32
BAB 2303,32
BAB 2401,32
BAB 2402,32
BAB 2501,32
BAB 2502,32
BAB 2503,32
ประชุมชั้น 6,90
,
