1-101,40
1-103,26
1-110,18
1-111,50
1-112,70
1-207,28
1-218,17
1-219,50
1-220,50
2-102,36
2-103,40
2-105,16
2-111,18
2-216,60
2-301,40
AO-301,180
COM1,60
COM2,25
หอประชุมคณะ,150
